publication_id,title,issue_number,publication_date,scope_item_id,scope_id,scope_name,industry_age,batman_era,publication_type,continuity_type,batman_role,new_or_reprint_content,owned,ownership_status,ordered,edition_status,facsimile_exists,facsimile_owned,shopping_status,shopping_priority,gap_priority,gap_reason,source,confidence,notes
PUB-BRAVE-BOLD-0194,The Brave and the Bold,194,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0195,The Brave and the Bold,195,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0196,The Brave and the Bold,196,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0197,The Brave and the Bold,197,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0198,The Brave and the Bold,198,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0199,The Brave and the Bold,199,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0200,The Brave and the Bold,200,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BATMAN-FAMILY-0001,Batman Family,1,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0002,Batman Family,2,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0003,Batman Family,3,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0004,Batman Family,4,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0005,Batman Family,5,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0006,Batman Family,6,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0007,Batman Family,7,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0008,Batman Family,8,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0009,Batman Family,9,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0010,Batman Family,10,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0011,Batman Family,11,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0012,Batman Family,12,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0013,Batman Family,13,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0014,Batman Family,14,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0015,Batman Family,15,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0016,Batman Family,16,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0017,Batman Family,17,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0018,Batman Family,18,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0019,Batman Family,19,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATMAN-FAMILY-0020,Batman Family,20,,batman_family_complete_run,complete_physical_run,Batman Family complete physical run,Bronze Age,Bronze Age Batman,Anthology,main continuity/mixed,supporting cast,mixed new/reprint,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,MEDIUM,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Batman_Family,verified,Physical run target even where contents include reprints.
PUB-BATO-0001,Batman and the Outsiders,1,,batman_and_outsiders_batman_led,batman_led_run,Batman-led Batman and the Outsiders run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team book,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,MEDIUM,OWNED,Already owned.,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified,Stops before Adventures of the Outsiders #33 after Batman leaves.
PUB-BATO-0002,Batman and the Outsiders,2,,batman_and_outsiders_batman_led,batman_led_run,Batman-led Batman and the Outsiders run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team book,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,MEDIUM,OWNED,Already owned.,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified,Stops before Adventures of the Outsiders #33 after Batman leaves.
PUB-BATO-0003,Batman and the Outsiders,3,,batman_and_outsiders_batman_led,batman_led_run,Batman-led Batman and the Outsiders run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team book,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,MEDIUM,OWNED,Already owned.,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified,Stops before Adventures of the Outsiders #33 after Batman leaves.
PUB-BATO-0004,Batman and the Outsiders,4,,batman_and_outsiders_batman_led,batman_led_run,Batman-led Batman and the Outsiders run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team book,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,MEDIUM,OWNED,Already owned.,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified,Stops before Adventures of the Outsiders #33 after Batman leaves.
PUB-BATO-0005,Batman and the Outsiders,5,,batman_and_outsiders_batman_led,batman_led_run,Batman-led Batman and the Outsiders run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team book,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,MEDIUM,OWNED,Already owned.,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified,Stops before Adventures of the Outsiders #33 after Batman leaves.
PUB-BATO-0006,Batman and the Outsiders,6,,batman_and_outsiders_batman_led,batman_led_run,Batman-led Batman and the Outsiders run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team book,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,MEDIUM,OWNED,Already owned.,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified,Stops before Adventures of the Outsiders #33 after Batman leaves.
PUB-BATO-0007,Batman and the Outsiders,7,,batman_and_outsiders_batman_led,batman_led_run,Batman-led Batman and the Outsiders run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team book,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,MEDIUM,OWNED,Already owned.,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified,Stops before Adventures of the Outsiders #33 after Batman leaves.
PUB-BATO-0008,Batman and the Outsiders,8,,batman_and_outsiders_batman_led,batman_led_run,Batman-led Batman and the Outsiders run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team book,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,MEDIUM,OWNED,Already owned.,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified,Stops before Adventures of the Outsiders #33 after Batman leaves.
PUB-BATO-0009,Batman and the Outsiders,9,,batman_and_outsiders_batman_led,batman_led_run,Batman-led Batman and the Outsiders run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team book,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,MEDIUM,OWNED,Already owned.,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified,Stops before Adventures of the Outsiders #33 after Batman leaves.
PUB-BATO-0010,Batman and the Outsiders,10,,batman_and_outsiders_batman_led,batman_led_run,Batman-led Batman and the Outsiders run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team book,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,MEDIUM,OWNED,Already owned.,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified,Stops before Adventures of the Outsiders #33 after Batman leaves.
PUB-BATO-0011,Batman and the Outsiders,11,,batman_and_outsiders_batman_led,batman_led_run,Batman-led Batman and the Outsiders run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team book,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,MEDIUM,OWNED,Already owned.,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified,Stops before Adventures of the Outsiders #33 after Batman leaves.
PUB-BATO-0012,Batman and the Outsiders,12,,batman_and_outsiders_batman_led,batman_led_run,Batman-led Batman and the Outsiders run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team book,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,MEDIUM,OWNED,Already owned.,https://en.wikipedia.org/wiki/Outsiders_%28comics%29,verified,Stops before Adventures of the Outsiders #33 after Batman leaves.
